"Flash","Week","pseudoday","passes","Site","pseudodate","precProp","minTemp","date","sunset","sunrise","sunsethour","site","sunset_temp","station","date_time","pressure","pressure0","year","month","day","hour","dateID","TimeofYear","minPress","maxPress","diffPress"
"off","5",33,34,"Friedland","2020.09.03",1,14.9,"2020.09.03","19:50:10","06:20:28",20,"Friedland",18.3,1757,2020090313,1017.5,1016.7,2020,9,3,13,2020090313,33,1014.9,1018.3,3.39999999999998
"on","6",34,242,"Friedland","2020.09.04",0,14.9,"2020.09.04","19:47:45","06:22:13",20,"Friedland",17.9,1757,2020090413,1018,1017.2,2020,9,4,13,2020090413,34,1013.7,1018.3,4.59999999999991
"on","6",35,490,"Friedland","2020.09.05",0,10.6,"2020.09.05","19:45:20","06:23:58",20,"Friedland",13.5,1757,2020090513,1013.7,1012.9,2020,9,5,13,2020090513,35,1013.7,1015.9,2.19999999999993
"on","6",36,331,"Friedland","2020.09.06",0.272727272727273,10,"2020.09.06","19:42:54","06:25:44",20,"Friedland",12.3,1757,2020090613,1016.2,1015.4,2020,9,6,13,2020090613,36,1016.2,1021.9,5.69999999999993
"on","6",37,288,"Friedland","2020.09.07",0,12.9,"2020.09.07","19:40:29","06:27:29",20,"Friedland",14.6,1757,2020090713,1022,1021.2,2020,9,7,13,2020090713,37,1019.2,1022.7,3.5
"on","6",38,42,"Friedland","2020.09.08",0,14.9,"2020.09.08","19:38:02","06:29:14",20,"Friedland",17.2,1757,2020090813,1020.2,1019.4,2020,9,8,13,2020090813,38,1016.1,1022,5.89999999999998
"on","6",39,18,"Friedland","2020.09.09",0.272727272727273,10.3,"2020.09.09","19:35:36","06:30:59",20,"Friedland",18.7,1757,2020090913,1015.2,1014.4,2020,9,9,13,2020090913,39,1013,1020.4,7.39999999999998
"on","6",40,378,"Friedland","2020.09.10",0,10.2,"2020.09.10","19:33:09","06:32:44",20,"Friedland",12.5,1757,2020091013,1020.5,1019.7,2020,9,10,13,2020091013,40,1018.1,1020.5,2.39999999999998
"off","7",41,799,"Friedland","2020.09.11",0,11,"2020.09.11","19:30:42","06:34:30",20,"Friedland",14.5,1757,2020091113,1017.8,1017,2020,9,11,13,2020091113,41,1014.8,1017.8,3
"off","7",42,288,"Friedland","2020.09.12",0,12,"2020.09.12","19:28:15","06:36:15",20,"Friedland",16.5,1757,2020091213,1014.8,1014,2020,9,12,13,2020091213,42,1014.8,1023.9,9.10000000000002
"off","7",43,397,"Friedland","2020.09.13",0,14.5,"2020.09.13","19:25:47","06:38:00",20,"Friedland",18.4,1757,2020091313,1022.8,1022,2020,9,13,13,2020091313,43,1022.7,1027.8,5.09999999999991
"off","7",44,985,"Friedland","2020.09.14",0,16.5,"2020.09.14","19:23:20","06:39:46",20,"Friedland",22,1757,2020091413,1026.7,1025.9,2020,9,14,13,2020091413,44,1020.8,1026.7,5.90000000000009
"off","7",45,1010,"Friedland","2020.09.15",0,15.4,"2020.09.15","19:20:52","06:41:31",20,"Friedland",24.6,1757,2020091513,1020.1,1019.4,2020,9,15,13,2020091513,45,1016,1020.1,4.10000000000002
"off","7",46,564,"Friedland","2020.09.16",0,9.4,"2020.09.16","19:18:24","06:43:16",20,"Friedland",17.4,1757,2020091613,1016.2,1015.4,2020,9,16,13,2020091613,46,1016.2,1030.7,14.5
"off","7",47,893,"Friedland","2020.09.17",0,5.1,"2020.09.17","19:15:56","06:45:02",20,"Friedland",9.6,1757,2020091713,1030.8,1030,2020,9,17,13,2020091713,47,1030.1,1031.2,1.10000000000014
"on","8",48,492,"Friedland","2020.09.18",0,5.2,"2020.09.18","19:13:28","06:46:48",20,"Friedland",11.5,1757,2020091813,1029.9,1029.1,2020,9,18,13,2020091813,48,1025,1029.9,4.90000000000009
"on","8",49,751,"Friedland","2020.09.19",0,7,"2020.09.19","19:11:00","06:48:33",20,"Friedland",11.3,1757,2020091913,1024.6,1023.8,2020,9,19,13,2020091913,49,1021.7,1024.6,2.89999999999986
"on","8",50,663,"Friedland","2020.09.20",0,5.6,"2020.09.20","19:08:32","06:50:19",20,"Friedland",10.7,1757,2020092013,1021.1,1020.3,2020,9,20,13,2020092013,50,1018.6,1021.2,2.60000000000002
"on","8",51,881,"Friedland","2020.09.21",0,9.4,"2020.09.21","19:06:04","06:52:05",20,"Friedland",15.5,1757,2020092113,1018.1,1017.3,2020,9,21,13,2020092113,51,1010.5,1018.1,7.60000000000002
"on","8",52,964,"Friedland","2020.09.22",0,12.3,"2020.09.22","19:03:36","06:53:51",20,"Friedland",18.9,1757,2020092213,1010.1,1009.3,2020,9,22,13,2020092213,52,1004.2,1010.1,5.89999999999998
"on","8",53,1214,"Friedland","2020.09.23",0,12,"2020.09.23","19:01:08","06:55:38",20,"Friedland",19.9,1757,2020092313,1004,1003.3,2020,9,23,13,2020092313,53,1000.5,1004,3.5
"on","8",54,1164,"Friedland","2020.09.24",0.0833333333333333,10.5,"2020.09.24","18:58:40","06:57:24",19,"Friedland",15.2,1757,2020092413,1003.3,1002.5,2020,9,24,13,2020092413,54,995.3,1004.8,9.5
"off","9",55,1267,"Friedland","2020.09.25",0,7.8,"2020.09.25","18:56:13","06:59:10",19,"Friedland",12.3,1757,2020092513,995.2,994.4,2020,9,25,13,2020092513,55,994.8,997.2,2.40000000000009
"off","9",56,72,"Friedland","2020.09.26",0.333333333333333,9.8,"2020.09.26","18:53:45","07:00:57",19,"Friedland",17.4,1757,2020092613,994.7,993.9,2020,9,26,13,2020092613,56,991.2,1002.7,11.5
"off","9",57,62,"Friedland","2020.09.27",0.833333333333333,9.5,"2020.09.27","18:51:18","07:02:44",19,"Friedland",9.5,1757,2020092713,1002.9,1002.1,2020,9,27,13,2020092713,57,1002.9,1012,9.10000000000002
"off","9",58,865,"Friedland","2020.09.28",0,9.4,"2020.09.28","18:48:51","07:04:31",19,"Friedland",11.8,1757,2020092813,1011.6,1010.8,2020,9,28,13,2020092813,58,1011.6,1017,5.39999999999998
"off","9",59,706,"Friedland","2020.09.29",0,7.2,"2020.09.29","18:46:24","07:06:19",19,"Friedland",11.6,1757,2020092913,1016.7,1015.9,2020,9,29,13,2020092913,59,1016.3,1018,1.70000000000005
"off","9",60,453,"Friedland","2020.09.30",0,7.6,"2020.09.30","18:43:58","07:08:06",19,"Friedland",12.2,1757,2020093013,1016.2,1015.4,2020,9,30,13,2020093013,60,1007.1,1016.2,9.10000000000002
"off","9",61,163,"Friedland","2020.10.01",0,11.8,"2020.10.01","18:41:32","07:09:54",19,"Friedland",14.2,1757,2020100113,1006.3,1005.5,2020,10,1,13,2020100113,61,1003.2,1006.3,3.09999999999991
"on","10",62,36,"Friedland","2020.10.02",0,12.6,"2020.10.02","18:39:06","07:11:42",19,"Friedland",14.2,1757,2020100213,1004.1,1003.3,2020,10,2,13,2020100213,62,996.1,1004.1,8
"on","10",63,503,"Friedland","2020.10.03",0.307692307692308,12.6,"2020.10.03","18:36:41","07:13:30",19,"Friedland",15.8,1757,2020100313,995.6,994.8,2020,10,3,13,2020100313,63,992.3,996.3,4
"on","10",64,466,"Friedland","2020.10.04",0,7.3,"2020.10.04","18:34:16","07:15:19",19,"Friedland",14,1757,2020100413,997,996.2,2020,10,4,13,2020100413,64,997,1006,9
"on","10",65,514,"Friedland","2020.10.05",0.153846153846154,8.7,"2020.10.05","18:31:51","07:17:08",19,"Friedland",13,1757,2020100513,1002.5,1001.7,2020,10,5,13,2020100513,65,1001,1002.5,1.5
"on","10",66,435,"Friedland","2020.10.06",0.153846153846154,10.1,"2020.10.06","18:29:27","07:18:57",19,"Friedland",12.4,1757,2020100613,1000.7,999.9,2020,10,6,13,2020100613,66,999.9,1006.2,6.30000000000007
"on","10",67,281,"Friedland","2020.10.07",0.153846153846154,10.4,"2020.10.07","18:27:04","07:20:47",19,"Friedland",12.1,1757,2020100713,1006.4,1005.6,2020,10,7,13,2020100713,67,1006.4,1014.8,8.39999999999998
"on","10",68,84,"Friedland","2020.10.08",0.692307692307692,8.9,"2020.10.08","18:24:41","07:22:36",19,"Friedland",12.4,1757,2020100813,1012.7,1011.9,2020,10,8,13,2020100813,68,1007.9,1017.5,9.60000000000002
"off","11",69,1081,"Friedland","2020.10.09",0,9.7,"2020.10.09","18:22:19","07:24:26",19,"Friedland",11.9,1757,2020100913,1017.2,1016.4,2020,10,9,13,2020100913,69,1012.8,1017.2,4.40000000000009
"off","11",70,845,"Friedland","2020.10.10",0,4.6,"2020.10.10","18:19:57","07:26:17",19,"Friedland",8.4,1757,2020101013,1014.9,1014.1,2020,10,10,13,2020101013,70,1014.8,1016.4,1.60000000000002
"off","11",71,551,"Friedland","2020.10.11",0.538461538461538,8.2,"2020.10.11","18:17:36","07:28:07",19,"Friedland",9.2,1757,2020101113,1015.6,1014.8,2020,10,11,13,2020101113,71,1015.4,1016.4,1
"off","11",72,1289,"Friedland","2020.10.12",0,0.8,"2020.10.12","18:15:15","07:29:58",19,"Friedland",8.3,1757,2020101213,1015.5,1014.7,2020,10,12,13,2020101213,72,1015.3,1016.9,1.60000000000002
"off","11",73,224,"Friedland","2020.10.13",0.538461538461538,9,"2020.10.13","18:12:55","07:31:50",19,"Friedland",9.7,1757,2020101313,1016.5,1015.7,2020,10,13,13,2020101313,73,1012,1016.9,4.89999999999998
"off","11",74,9,"Friedland","2020.10.14",1,9.2,"2020.10.14","18:10:37","07:33:41",19,"Friedland",9.7,1757,2020101413,1012.1,1011.3,2020,10,14,13,2020101413,74,1012,1019.2,7.20000000000005
"off","11",75,436,"Friedland","2020.10.15",0.307692307692308,7.5,"2020.10.15","18:08:18","07:35:33",19,"Friedland",8.8,1757,2020101513,1019.1,1018.3,2020,10,15,13,2020101513,75,1019.1,1021.4,2.29999999999995
"on","12",76,663,"Friedland","2020.10.16",0.692307692307692,5.2,"2020.10.16","18:06:01","07:37:26",19,"Friedland",7.8,1757,2020101613,1020.6,1019.8,2020,10,16,13,2020101613,76,1018.5,1020.7,2.20000000000005
"on","12",77,835,"Friedland","2020.10.17",0.285714285714286,6.3,"2020.10.17","18:03:45","07:39:18",19,"Friedland",8.6,1757,2020101713,1018,1017.2,2020,10,17,13,2020101713,77,1011.5,1018,6.5
"on","12",78,848,"Friedland","2020.10.18",0,3.9,"2020.10.18","18:01:29","07:41:11",19,"Friedland",5.6,1757,2020101813,1014,1013.2,2020,10,18,13,2020101813,78,1014,1020.6,6.60000000000002
"on","12",79,911,"Friedland","2020.10.19",0,4.8,"2020.10.19","17:59:14","07:43:04",18,"Friedland",8.5,1757,2020101913,1020.6,1019.8,2020,10,19,13,2020101913,79,1013.8,1021.3,7.5
"on","12",80,963,"Friedland","2020.10.20",0.857142857142857,9.2,"2020.10.20","17:57:01","07:44:58",18,"Friedland",9.9,1757,2020102013,1012.6,1011.8,2020,10,20,13,2020102013,80,1007.2,1012.6,5.39999999999998
"on","12",81,734,"Friedland","2020.10.21",0.0714285714285714,12.4,"2020.10.21","17:54:48","07:46:52",18,"Friedland",12.4,1757,2020102113,1006.8,1006,2020,10,21,13,2020102113,81,1002.6,1010,7.39999999999998
"on","12",82,636,"Friedland","2020.10.22",0.214285714285714,11,"2020.10.22","17:52:37","07:48:46",18,"Friedland",16,1757,2020102213,1009.7,1008.9,2020,10,22,13,2020102213,82,1008.7,1011,2.29999999999995
"off","13",83,1006,"Friedland","2020.10.23",0.357142857142857,9.3,"2020.10.23","17:50:26","07:50:40",18,"Friedland",12.1,1757,2020102313,1010.3,1009.5,2020,10,23,13,2020102313,83,1008.9,1010.6,1.70000000000005
"off","13",84,924,"Friedland","2020.10.24",0.142857142857143,10.3,"2020.10.24","17:48:17","05:52:34",18,"Friedland",12.6,1757,2020102413,1010.8,1010,2020,10,24,13,2020102413,84,1005.6,1011.2,5.60000000000002
"off","13",85,848,"Friedland","2020.10.25",0,10,"2020.10.25","15:46:09","06:54:29",16,"Friedland",14.9,1757,2020102513,1005.3,1004.5,2020,10,25,13,2020102513,85,1002.3,1005.3,3
"off","13",86,567,"Friedland","2020.10.26",0.285714285714286,7.6,"2020.10.26","16:44:02","06:56:24",17,"Friedland",11.2,1757,2020102613,1002.2,1001.4,2020,10,26,13,2020102613,86,1002.2,1006.6,4.39999999999998
"off","13",87,484,"Friedland","2020.10.27",0.0714285714285714,8.4,"2020.10.27","16:41:57","06:58:19",17,"Friedland",10.5,1757,2020102713,1006.7,1005.9,2020,10,27,13,2020102713,87,1004.6,1007.2,2.60000000000002
"off","13",88,159,"Friedland","2020.10.28",0.5,8.8,"2020.10.28","16:39:53","07:00:15",17,"Friedland",11.5,1757,2020102813,1007.4,1006.6,2020,10,28,13,2020102813,88,1004.9,1008.7,3.80000000000007
"off","13",89,140,"Friedland","2020.10.29",0.285714285714286,6.7,"2020.10.29","16:37:50","07:02:10",17,"Friedland",8.8,1757,2020102913,1009.3,1008.5,2020,10,29,13,2020102913,89,1009.3,1014.5,5.20000000000005
"on","14",90,70,"Friedland","2020.10.30",0.785714285714286,12.9,"2020.10.30","16:35:49","07:04:06",17,"Friedland",13.2,1757,2020103013,1012.5,1011.7,2020,10,30,13,2020103013,90,1012.5,1021.2,8.70000000000005
"on","14",91,206,"Friedland","2020.10.31",0.266666666666667,11,"2020.10.31","16:33:49","07:06:02",17,"Friedland",14,1757,2020103113,1020.2,1019.4,2020,10,31,13,2020103113,91,1012.2,1020.2,8
"on","14",92,142,"Friedland","2020.11.01",0.533333333333333,12.7,"2020.11.01","16:31:51","07:07:57",17,"Friedland",12.9,1757,2020110113,1012,1011.2,2020,11,1,13,2020110113,92,1005.3,1012,6.70000000000005
"on","14",93,113,"Friedland","2020.11.02",0.2,9.6,"2020.11.02","16:29:54","07:09:53",17,"Friedland",18.2,1757,2020110213,1005.4,1004.6,2020,11,2,13,2020110213,93,1005.4,1020.6,15.2
"on","14",94,334,"Friedland","2020.11.03",0,6.1,"2020.11.03","16:27:59","07:11:49",17,"Friedland",10,1757,2020110313,1020.9,1020.1,2020,11,3,13,2020110313,94,1020.9,1027.1,6.19999999999993
"on","14",95,464,"Friedland","2020.11.04",0,3.9,"2020.11.04","16:26:06","07:13:44",17,"Friedland",7.8,1757,2020110413,1027.3,1026.5,2020,11,4,13,2020110413,95,1027.3,1033.7,6.40000000000009
"on","14",96,241,"Friedland","2020.11.05",0,9.3,"2020.11.05","16:24:14","07:15:40",17,"Friedland",9.9,1757,2020110513,1031.9,1031.1,2020,11,5,13,2020110513,96,1030.4,1032.3,1.89999999999986
"off","15",97,248,"Friedland","2020.11.06",0.533333333333333,7.3,"2020.11.06","16:22:25","07:17:35",17,"Friedland",10.9,1757,2020110613,1032.1,1031.3,2020,11,6,13,2020110613,97,1027,1032.1,5.09999999999991
"off","15",98,615,"Friedland","2020.11.07",0,1.6,"2020.11.07","16:20:37","07:19:31",17,"Friedland",7.3,1757,2020110713,1026.3,1025.5,2020,11,7,13,2020110713,98,1024.4,1026.9,2.5
"off","15",99,707,"Friedland","2020.11.08",0.133333333333333,4.9,"2020.11.08","16:18:51","07:21:26",17,"Friedland",5.5,1757,2020110813,1026.4,1025.6,2020,11,8,13,2020110813,99,1026.4,1029.2,2.79999999999995
"off","15",100,324,"Friedland","2020.11.09",0,4.5,"2020.11.09","16:17:07","07:23:20",17,"Friedland",5.3,1757,2020110913,1028.7,1027.9,2020,11,9,13,2020110913,100,1028.7,1030.7,2
"off","15",101,281,"Friedland","2020.11.10",0.466666666666667,4.3,"2020.11.10","16:15:25","07:25:14",17,"Friedland",4.6,1757,2020111013,1030.4,1029.6,2020,11,10,13,2020111013,101,1027.3,1030.4,3.10000000000014
"off","15",102,407,"Friedland","2020.11.11",0.0666666666666667,4.9,"2020.11.11","16:13:45","07:27:08",17,"Friedland",5.4,1757,2020111113,1026.7,1025.9,2020,11,11,13,2020111113,102,1019.4,1026.7,7.30000000000007
"off","15",103,411,"Friedland","2020.11.12",0.333333333333333,6.9,"2020.11.12","16:12:08","07:29:02",17,"Friedland",8.3,1757,2020111213,1018.8,1018,2020,11,12,13,2020111213,103,1017.9,1018.8,0.899999999999977
"on","16",104,372,"Friedland","2020.11.13",0,6.5,"2020.11.13","16:10:32","07:30:54",17,"Friedland",7.8,1757,2020111313,1017.6,1016.8,2020,11,13,13,2020111313,104,1016.2,1017.6,1.39999999999998
"on","16",105,321,"Friedland","2020.11.14",0,9.7,"2020.11.14","16:08:59","07:32:46",17,"Friedland",11.7,1757,2020111413,1016.8,1016,2020,11,14,13,2020111413,105,1011,1017,6
"on","16",106,348,"Friedland","2020.11.15",0.2,8.3,"2020.11.15","16:07:29","07:34:38",17,"Friedland",12,1757,2020111513,1010.8,1010,2020,11,15,13,2020111513,106,1005.3,1010.8,5.5
"on","16",107,379,"Friedland","2020.11.16",0.375,9.1,"2020.11.16","16:06:00","07:36:29",17,"Friedland",10.6,1757,2020111613,1010.5,1009.7,2020,11,16,13,2020111613,107,1010.5,1020.2,9.70000000000005
"on","16",108,373,"Friedland","2020.11.17",0.25,10.2,"2020.11.17","16:04:34","07:38:18",17,"Friedland",10.2,1757,2020111713,1019.4,1018.6,2020,11,17,13,2020111713,108,1019.3,1023.2,3.90000000000009
"on","16",109,407,"Friedland","2020.11.18",0.0625,9.5,"2020.11.18","16:03:11","07:40:07",17,"Friedland",10.8,1757,2020111813,1021.6,1020.8,2020,11,18,13,2020111813,109,1008.2,1021.6,13.4
"on","16",110,385,"Friedland","2020.11.19",0.375,1.8,"2020.11.19","16:01:50","07:41:55",17,"Friedland",6.5,1757,2020111913,1008.5,1007.7,2020,11,19,13,2020111913,110,1008.2,1029,20.8
"off","17",111,328,"Friedland","2020.11.20",0,1.4,"2020.11.20","16:00:32","07:43:42",17,"Friedland",2.7,1757,2020112013,1029.1,1028.3,2020,11,20,13,2020112013,111,1024.7,1032.6,7.89999999999986
"off","17",112,189,"Friedland","2020.11.21",0.3125,5,"2020.11.21","15:59:17","07:45:27",16,"Friedland",4.8,1757,2020112113,1023.5,1022.7,2020,11,21,13,2020112113,112,1016.6,1023.5,6.89999999999998
"off","17",113,280,"Friedland","2020.11.22",0.0625,3.8,"2020.11.22","15:58:04","07:47:12",16,"Friedland",7.8,1757,2020112213,1018.2,1017.4,2020,11,22,13,2020112213,113,1018.2,1021.4,3.19999999999993
"off","17",114,260,"Friedland","2020.11.23",0,3.5,"2020.11.23","15:56:55","07:48:55",16,"Friedland",6.8,1757,2020112313,1021.7,1020.9,2020,11,23,13,2020112313,114,1021.7,1025.8,4.09999999999991
"off","17",115,207,"Friedland","2020.11.24",0,1.2,"2020.11.24","15:55:48","07:50:36",16,"Friedland",6.6,1757,2020112413,1021.3,1020.5,2020,11,24,13,2020112413,115,1018.5,1021.4,2.89999999999998
"off","17",116,337,"Friedland","2020.11.25",0,0.6,"2020.11.25","15:54:44","07:52:16",16,"Friedland",0.6,1757,2020112513,1018.5,1017.7,2020,11,25,13,2020112513,116,1016.8,1018.6,1.80000000000007
"off","17",117,149,"Friedland","2020.11.26",0,3.6,"2020.11.26","15:53:43","07:53:55",16,"Friedland",7.8,1757,2020112613,1016.7,1015.9,2020,11,26,13,2020112613,117,1016.7,1022.3,5.59999999999991
"on","18",118,151,"Friedland","2020.11.27",0,0.4,"2020.11.27","15:52:46","07:55:31",16,"Friedland",3.3,1757,2020112713,1021.9,1021.1,2020,11,27,13,2020112713,118,1021.9,1026.1,4.19999999999993
"on","18",119,221,"Friedland","2020.11.28",0.25,0.6,"2020.11.28","15:51:51","07:57:06",16,"Friedland",4.1,1757,2020112813,1025.9,1025.1,2020,11,28,13,2020112813,119,1025.9,1027.7,1.79999999999995
"on","18",120,117,"Friedland","2020.11.29",0.4375,-1,"2020.11.29","15:51:00","07:58:39",16,"Friedland",2.8,1757,2020112913,1026.4,1025.6,2020,11,29,13,2020112913,120,1022.5,1026.5,4
"on","18",121,180,"Friedland","2020.11.30",0.4375,0.5,"2020.11.30","15:50:12","08:00:10",16,"Friedland",1.4,1757,2020113013,1021.9,1021.1,2020,11,30,13,2020113013,121,1013.3,1021.9,8.60000000000002
"on","18",122,157,"Friedland","2020.12.01",0.25,1.2,"2020.12.01","15:49:27","08:01:38",16,"Friedland",2.6,1757,2020120113,1017.8,1017,2020,12,1,13,2020120113,122,1017.8,1024.2,6.40000000000009
"on","18",123,190,"Friedland","2020.12.02",0,-2,"2020.12.02","15:48:46","08:03:05",16,"Friedland",1.6,1757,2020120213,1019.3,1018.5,2020,12,2,13,2020120213,123,1005.5,1019.3,13.8
"on","18",124,244,"Friedland","2020.12.03",0.0625,-2.6,"2020.12.03","15:48:08","08:04:29",16,"Friedland",-0.4,1757,2020120313,1004.8,1004,2020,12,3,13,2020120313,124,995.3,1004.8,9.5
